,Source,Sediment,TotalN,TotalP,huc,gwlfe_endpoint,huc_level
7669,Hay/Pasture,51.194734589744,24.2965912034154,2.10655608243174,020403030403,wikisrat,12
7670,High-Density Mixed,71.1157782071635,1.65168988364653,0.114333495005993,020403030403,wikisrat,12
7671,Low-Density Mixed,204.186386859823,6.99521404717998,0.356666166841583,020403030403,wikisrat,12
7672,Low-Density Open Space,814.009613593138,27.7058345248687,1.43395998415616,020403030403,wikisrat,12
7673,Wetlands,878.966915281454,735.686273664496,22.0281850063118,020403030403,wikisrat,12
7674,Open Land,480.725936855804,28.9103699517424,0.452405660922246,020403030403,wikisrat,12
7675,Point Sources,,0.0,0.0,020403030403,wikisrat,12
7676,Septic Systems,,28.568405230725,0.0,020403030403,wikisrat,12
7677,Stream Bank Erosion,1689930.6029732,50.6916633814547,98.7970174067127,020403030403,wikisrat,12
7678,Subsurface Flow,,158582.975268087,750.317076405334,020403030403,wikisrat,12
7679,Medium-Density Mixed,367.406273002158,9.49157143515034,0.509715690173006,020403030403,wikisrat,12
7680,Wetlands,596.081844917313,859.452593715762,16.5350142255409,020403030501,wikisrat,12
7681,Wooded Areas,392.219542584642,46.9955389991053,0.972846036472042,020403030501,wikisrat,12
7682,Cropland,10335.1479873822,2749.98411678696,80.7900932123513,020403030501,wikisrat,12
7683,Farm Animals,,1044824.90630526,142962.907402791,020403030501,wikisrat,12
7684,Hay/Pasture,15.6323841055009,11.3363707421382,0.623070604991493,020403030501,wikisrat,12
7685,High-Density Mixed,72.9094425182791,2.43708585943225,0.0810284587199297,020403030501,wikisrat,12
7686,Low-Density Mixed,148.693757464175,6.13761313982361,0.209063816901307,020403030501,wikisrat,12
7687,Barren Areas,24.9554113323826,61.6897864991973,0.732553720618066,020403030501,wikisrat,12
7688,Medium-Density Mixed,291.86405230922,10.1803663449108,0.314597012881077,020403030501,wikisrat,12
7689,Open Land,16.0238285271503,3.84269584058603,0.0270571391442588,020403030501,wikisrat,12
7690,Point Sources,,0.0,0.0,020403030501,wikisrat,12
7691,Septic Systems,,26.7055935654911,0.0,020403030501,wikisrat,12
7692,Stream Bank Erosion,2019316.48426435,82.7538688104686,85.53551145956,020403030501,wikisrat,12
7693,Subsurface Flow,,136301.502034922,412.499519956973,020403030501,wikisrat,12
7694,Low-Density Open Space,845.238842675851,30.8474345709767,1.39814377335036,020403030501,wikisrat,12
7695,Subsurface Flow,,195547.442558863,227.79594468187,020403030502,wikisrat,12
7696,Stream Bank Erosion,808615.705792014,76.7474274819742,30.722513148459,020403030502,wikisrat,12
7697,Septic Systems,,174.624627234744,0.0,020403030502,wikisrat,12
7698,Point Sources,,0.0,0.0,020403030502,wikisrat,12
7699,Open Land,6.76255151156262,2.58372480406331,0.00446972952027031,020403030502,wikisrat,12
7700,High-Density Mixed,211.905276355824,10.3756323136085,0.183109779757491,020403030502,wikisrat,12
7701,Low-Density Open Space,1287.62706447194,93.558924219465,1.10847693236755,020403030502,wikisrat,12
7702,Low-Density Mixed,272.334356973,18.0799443359741,0.264451666941973,020403030502,wikisrat,12
7703,Hay/Pasture,31.1495694481182,2.42720053541031,0.0851476788049658,020403030502,wikisrat,12
7704,Farm Animals,,46003.8501605479,2130.70411403347,020403030502,wikisrat,12
7705,Cropland,57535.5046432204,3249.33554023109,43.9555359801024,020403030502,wikisrat,12
7706,Medium-Density Mixed,1089.09579411937,61.8848282099874,0.753584801736757,020403030502,wikisrat,12
7707,Barren Areas,0.44394360899859,0.374124580929604,0.00227701659187488,020403030502,wikisrat,12
7708,Wooded Areas,520.42546656395,31.4967402389071,0.222822909400266,020403030502,wikisrat,12
7709,Wetlands,663.060284911396,373.520249396385,3.66304687944316,020403030502,wikisrat,12
7710,Farm Animals,,180320.674293241,7848.11432782072,020403030503,wikisrat,12
7711,Cropland,5.58258829878553,2.91508159176244,0.00527570803163563,020403030503,wikisrat,12
7712,Wooded Areas,74.874507743262,8.9449265718903,0.0917708762611233,020403030503,wikisrat,12
7713,Wetlands,951.613929589428,296.889262807492,5.98593666142265,020403030503,wikisrat,12
7714,Subsurface Flow,,0.0,0.0,020403030503,wikisrat,12
7715,Stream Bank Erosion,2076834.44496461,43.2568271954198,114.438947896743,020403030503,wikisrat,12
7716,Septic Systems,,439.017671887658,0.0,020403030503,wikisrat,12
7717,Barren Areas,63.2185433478128,110.895705555379,2.49759729568855,020403030503,wikisrat,12
7718,Open Land,162.880566843643,13.171476835966,0.122674017179404,020403030503,wikisrat,12
7719,Medium-Density Mixed,6625.99778757127,159.534862963186,10.7094443976378,020403030503,wikisrat,12
7720,Low-Density Open Space,1376.24863882262,56.7973507817924,3.19337476664071,020403030503,wikisrat,12
7721,Low-Density Mixed,2417.76181489561,85.9182897576724,6.02549152908734,020403030503,wikisrat,12
7722,High-Density Mixed,1254.99026213162,30.0401935891805,2.04385808862587,020403030503,wikisrat,12
7723,Point Sources,,0.0,0.0,020403030503,wikisrat,12
7724,Hay/Pasture,1.64336002647909,0.223452102144844,0.0169412351327879,020403030503,wikisrat,12
7725,Hay/Pasture,5.77422739082631,0.487247543647373,0.00143632046923984,020403030504,wikisrat,12
7726,High-Density Mixed,768.971613477771,77.0459498396892,1.06028668118036,020403030504,wikisrat,12
7727,Low-Density Mixed,699.223951477678,66.2601376603899,1.37205019740339,020403030504,wikisrat,12
7728,Low-Density Open Space,404.178453343238,119.318483300157,0.66591576091467,020403030504,wikisrat,12
7729,Medium-Density Mixed,2906.45795717364,223.953811319868,4.26409948389397,020403030504,wikisrat,12
7730,Septic Systems,,570.403298576524,0.0,020403030504,wikisrat,12
7731,Point Sources,,0.0,0.0,020403030504,wikisrat,12
7732,Farm Animals,,391718.423206085,13.2769024662056,020403030504,wikisrat,12
7733,Stream Bank Erosion,1155414.68750766,271.289364969839,63.9653518682879,020403030504,wikisrat,12
7734,Subsurface Flow,,115820.26808888,0.0,020403030504,wikisrat,12
7735,Wetlands,385.204445602556,575.707814658568,1.72313312503025,020403030504,wikisrat,12
7736,Wooded Areas,23.4757708289429,11.5927158145351,0.00577181807593018,020403030504,wikisrat,12
7737,Barren Areas,2.29132944673156,16.1642735593828,0.0639194062536365,020403030504,wikisrat,12
7738,Open Land,1.88062468376002,9.58428678550252,0.00110059983545812,020403030504,wikisrat,12
7739,Cropland,1945.92086970956,1951.42432810679,0.0,020403030504,wikisrat,12
7740,Farm Animals,,0.0,0.0,020403030601,wikisrat,12
7741,Cropland,0.0,0.0,0.0,020403030601,wikisrat,12
7742,Hay/Pasture,0.0,0.0,0.0,020403030601,wikisrat,12
7743,High-Density Mixed,14159.5623844547,491.035520113031,49.2600709203402,020403030601,wikisrat,12
7744,Low-Density Mixed,14.4950461599254,0.499796499309032,0.0417539579807624,020403030601,wikisrat,12
7745,Low-Density Open Space,0.0,0.0,0.0,020403030601,wikisrat,12
7746,Open Land,1.32726115927959,1.0445041484722,0.0169162431754301,020403030601,wikisrat,12
7747,Point Sources,,0.0,0.0,020403030601,wikisrat,12
7748,Septic Systems,,179.768809798151,0.0,020403030601,wikisrat,12
7749,Stream Bank Erosion,918345.18996067,0.0,50.2153785788131,020403030601,wikisrat,12
7750,Subsurface Flow,,2093.0910242585,42.4359780217408,020403030601,wikisrat,12
7751,Wetlands,0.0,0.0,0.0,020403030601,wikisrat,12
7752,Wooded Areas,0.0,0.0,0.0,020403030601,wikisrat,12
7753,Barren Areas,9.6904755964507,237.056572586074,6.56796580071848,020403030601,wikisrat,12
7754,Medium-Density Mixed,2407.26282544641,88.1541033617289,7.8637036322242,020403030601,wikisrat,12
7755,Wetlands,0.0,0.0,0.0,020403030602,wikisrat,12
7756,High-Density Mixed,0.0,0.0,0.0,020403030602,wikisrat,12
7757,Wooded Areas,0.0,0.0,0.0,020403030602,wikisrat,12
7758,Subsurface Flow,,0.0,0.0,020403030602,wikisrat,12
7759,Stream Bank Erosion,0.0,0.0,0.0,020403030602,wikisrat,12
7760,Septic Systems,,0.0,0.0,020403030602,wikisrat,12
7761,Point Sources,,0.0,0.0,020403030602,wikisrat,12
7762,Open Land,0.0,0.0,0.0,020403030602,wikisrat,12
7763,Medium-Density Mixed,0.0,0.0,0.0,020403030602,wikisrat,12
7764,Low-Density Open Space,0.0,0.0,0.0,020403030602,wikisrat,12
7765,Low-Density Mixed,0.0,0.0,0.0,020403030602,wikisrat,12
7766,Hay/Pasture,0.0,0.0,0.0,020403030602,wikisrat,12
7767,Farm Animals,,0.0,0.0,020403030602,wikisrat,12
7768,Cropland,0.0,0.0,0.0,020403030602,wikisrat,12
7769,Barren Areas,0.0,0.0,0.0,020403030602,wikisrat,12
7770,Wooded Areas,0.0,0.0861959367164244,0.00412818039853668,020403030603,wikisrat,12
7771,Subsurface Flow,,0.0,0.0,020403030603,wikisrat,12
7772,Barren Areas,22.5259920623096,186.946251035504,5.8064775456051,020403030603,wikisrat,12
7773,Stream Bank Erosion,88566.6746799145,0.0,1.83065568131807,020403030603,wikisrat,12
7774,Septic Systems,,10.8318668202804,0.0,020403030603,wikisrat,12
7775,Point Sources,,0.0,0.0,020403030603,wikisrat,12
7776,Wetlands,0.0,22.3339106276826,1.06963756747829,020403030603,wikisrat,12
7777,Medium-Density Mixed,157.356861854955,4.93646048304202,0.468727043304184,020403030603,wikisrat,12
7778,Open Land,0.0,2.46887371058598,0.0449318546763165,020403030603,wikisrat,12
7779,Low-Density Mixed,6.18007968507558,0.20288480317188,0.0192004126713255,020403030603,wikisrat,12
7780,High-Density Mixed,374.30773574689,11.6744893418924,1.12273502472597,020403030603,wikisrat,12
7781,Hay/Pasture,0.0,0.0,0.0,020403030603,wikisrat,12
7782,Farm Animals,,0.0,0.0,020403030603,wikisrat,12
7783,Cropland,0.0,0.0,0.0,020403030603,wikisrat,12
7784,Low-Density Open Space,0.0,0.0,0.0,020403030603,wikisrat,12
7785,Subsurface Flow,,49512.8629191311,0.0,020403040101,wikisrat,12
7786,Stream Bank Erosion,110637.80020355,12.2761966851594,3.28517939462012,020403040101,wikisrat,12
7787,Septic Systems,,115.86146098364,0.0,020403040101,wikisrat,12
7788,Point Sources,,3527.67692369216,0.0,020403040101,wikisrat,12
7789,Open Land,67.9295329245967,5.2951197343504,0.0466496136510245,020403040101,wikisrat,12
7790,Farm Animals,,169529.9274356,0.0,020403040101,wikisrat,12
7791,Low-Density Open Space,121.518294003777,39.4616786714557,0.0643868791748743,020403040101,wikisrat,12
7792,Low-Density Mixed,105.454136386622,18.8467711012094,0.102313601297491,020403040101,wikisrat,12
7793,High-Density Mixed,132.013583333516,17.1741270449797,0.0937362158122924,020403040101,wikisrat,12
7794,Hay/Pasture,12.016795508028,1.11973826285927,0.0,020403040101,wikisrat,12
7795,Wetlands,608.669850994913,274.329750554888,0.788591999223683,020403040101,wikisrat,12
7796,Medium-Density Mixed,341.747118722894,45.0621549644468,0.240471800770089,020403040101,wikisrat,12
7797,Wooded Areas,51.0929626171251,8.00647568544311,0.0,020403040101,wikisrat,12
7798,Barren Areas,42.0190849743643,21.0566764510203,0.258002229627725,020403040101,wikisrat,12
7799,Cropland,20769.4684059269,2467.94085414051,0.0,020403040101,wikisrat,12
7800,Wooded Areas,395.499301634954,5.49001486401721,0.125618091583309,020403040102,wikisrat,12
7801,Cropland,136494.624385195,2538.75272767054,62.1785657594227,020403040102,wikisrat,12
7802,Farm Animals,,83432.9507763875,5132.7659941288,020403040102,wikisrat,12
7803,Hay/Pasture,107.55290999349,1.83918730603589,0.0473168874971355,020403040102,wikisrat,12
7804,High-Density Mixed,95.9860310757977,9.38879430052075,0.0339835659038421,020403040102,wikisrat,12
7805,Low-Density Mixed,175.971500408503,16.1008711874466,0.195263036802733,020403040102,wikisrat,12
7806,Low-Density Open Space,415.698641052079,37.7833703976705,0.459898008522322,020403040102,wikisrat,12
7807,Barren Areas,53.7368613970875,31.4693926510267,0.308447481569136,020403040102,wikisrat,12
7808,Open Land,30.9896762771207,2.2112074462691,0.0199003876596316,020403040102,wikisrat,12
7809,Point Sources,,0.0,0.0,020403040102,wikisrat,12
7810,Septic Systems,,102.831634429738,0.0,020403040102,wikisrat,12
7811,Stream Bank Erosion,279234.489939793,46.3439630697555,14.5652455362089,020403040102,wikisrat,12
7812,Subsurface Flow,,55552.7940621728,85.5590637902458,020403040102,wikisrat,12
7813,Medium-Density Mixed,455.238267453383,37.3065039869449,0.296524145323066,020403040102,wikisrat,12
7814,Wetlands,1847.4630319955,272.317855597894,4.99135363174679,020403040102,wikisrat,12
7815,Wooded Areas,515.876704877252,34.7699075566331,0.156860897884587,020403040103,wikisrat,12
7816,Wetlands,2106.74818622888,609.713270714218,6.44099125978849,020403040103,wikisrat,12
7817,Subsurface Flow,,89454.8572683922,62.2742025139066,020403040103,wikisrat,12
7818,Stream Bank Erosion,843631.453952763,61.6249903011963,29.1550993234266,020403040103,wikisrat,12
7819,Septic Systems,,259.143161226323,0.0,020403040103,wikisrat,12
7820,Point Sources,,35613.4671580182,112.37333717905,020403040103,wikisrat,12
7821,Low-Density Mixed,378.141875436778,40.5237536588056,0.287413819214524,020403040103,wikisrat,12
7822,High-Density Mixed,366.503423042282,23.2500999089433,0.21289027494833,020403040103,wikisrat,12
7823,Hay/Pasture,229.231653704963,6.13591314102725,0.0999634493325488,020403040103,wikisrat,12
7824,Farm Animals,,140001.703426242,3123.20637890689,020403040103,wikisrat,12
7825,Cropland,119833.909377822,4914.12199198414,36.4093488394597,020403040103,wikisrat,12
7826,Barren Areas,60.4455441093622,76.5322355493196,1.16052447224753,020403040103,wikisrat,12
7827,Open Land,9.58762167852132,2.31744668491207,0.00493780902505157,020403040103,wikisrat,12
7828,Low-Density Open Space,721.365730035156,83.0147851868437,0.528299148264716,020403040103,wikisrat,12
7829,Medium-Density Mixed,1243.59516201772,98.2704465348344,0.713495531300093,020403040103,wikisrat,12
7830,Wooded Areas,643.745261526254,24.8644158308597,0.474490057012789,020403040104,wikisrat,12
7831,Farm Animals,,343480.448414741,30085.5295580024,020403040104,wikisrat,12
7832,Hay/Pasture,147.298102363344,2.41212293242054,0.161234073956359,020403040104,wikisrat,12
7833,High-Density Mixed,598.614919448533,28.5239278739072,0.469736938426297,020403040104,wikisrat,12
7834,Low-Density Mixed,749.950715636606,39.6757094274639,0.934290515309477,020403040104,wikisrat,12
7835,Low-Density Open Space,1704.88045800349,90.5672564756528,2.12505959529461,020403040104,wikisrat,12
7836,Medium-Density Mixed,2448.58063224479,107.102635620645,2.3007448155414,020403040104,wikisrat,12
7837,Open Land,126.668459600769,5.80540607335565,0.0780254702755948,020403040104,wikisrat,12
7838,Point Sources,,0.0,0.0,020403040104,wikisrat,12
7839,Septic Systems,,281.421166015191,0.0,020403040104,wikisrat,12
7840,Stream Bank Erosion,2583798.13552598,572.221021168148,103.212279680196,020403040104,wikisrat,12
7841,Subsurface Flow,,97954.990928652,283.422432244269,020403040104,wikisrat,12
7842,Wetlands,3674.27897228419,1198.43227031178,12.5402130394869,020403040104,wikisrat,12
7843,Cropland,187821.681526653,5044.22738381226,114.223802191858,020403040104,wikisrat,12
7844,Barren Areas,43.2359909500673,49.4229989183057,0.572909977662384,020403040104,wikisrat,12
7845,Farm Animals,,555658.373112527,0.0,020403040201,wikisrat,12
7846,Hay/Pasture,0.544720819356726,0.366219023303657,0.0,020403040201,wikisrat,12
7847,High-Density Mixed,1.83044947033246,0.618381812994635,0.0,020403040201,wikisrat,12
7848,Low-Density Mixed,3.46075990033807,1.65265313552948,0.0,020403040201,wikisrat,12
7849,Low-Density Open Space,8.24653969478029,3.67675576278651,0.0,020403040201,wikisrat,12
7850,Medium-Density Mixed,8.27798591183069,2.66541547550499,0.0,020403040201,wikisrat,12
7851,Open Land,0.0,0.0,0.0,020403040201,wikisrat,12
7852,Point Sources,,0.0,0.0,020403040201,wikisrat,12
7853,Septic Systems,,7.87261992819241,0.0,020403040201,wikisrat,12
7854,Stream Bank Erosion,152152.138039811,9.57768497768671,0.780843254114809,020403040201,wikisrat,12
7855,Subsurface Flow,,0.0,0.0,020403040201,wikisrat,12
7856,Wetlands,880.233753111155,795.057014889957,1.29224104442729,020403040201,wikisrat,12
7857,Cropland,72.8569317348629,145.274842383455,0.0,020403040201,wikisrat,12
7858,Barren Areas,24.3599963022962,47.4695765730056,0.423712553609876,020403040201,wikisrat,12
7859,Wooded Areas,3.1518923073029,3.00517296332017,0.0,020403040201,wikisrat,12
7860,Low-Density Mixed,501.786033600475,49.5937924266867,0.668725075000826,020403040202,wikisrat,12
7861,Subsurface Flow,,75982.0577704535,184.823122182539,020403040202,wikisrat,12
7862,Wetlands,2919.72221465076,1672.55954328567,9.66242102755841,020403040202,wikisrat,12
7863,Wooded Areas,621.373731820694,45.0215429074742,0.28421917867073,020403040202,wikisrat,12
7864,Point Sources,,0.0,0.0,020403040202,wikisrat,12
7865,Open Land,155.501446338794,21.7099501759147,0.0837650931909598,020403040202,wikisrat,12
7866,Medium-Density Mixed,1569.94881582163,133.76565511202,1.34282386299063,020403040202,wikisrat,12
7867,Stream Bank Erosion,779609.900875509,351.683285268423,28.6275881808797,020403040202,wikisrat,12
7868,Low-Density Open Space,1157.16326454202,122.704518430542,1.398083606354,020403040202,wikisrat,12
7869,Hay/Pasture,787.119777150027,21.0776659002578,0.564461394345606,020403040202,wikisrat,12
7870,Farm Animals,,12692.2263270975,695.617313262544,020403040202,wikisrat,12
7871,Cropland,348015.523378662,10280.4113861888,126.46279164475,020403040202,wikisrat,12
7872,Barren Areas,1.07227556189889,1.28643130980706,0.00680617362025985,020403040202,wikisrat,12
7873,High-Density Mixed,188.40934135213,22.1257082730219,0.0953502988368916,020403040202,wikisrat,12
