,Source,Sediment,TotalN,TotalP,huc,gwlfe_endpoint,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
6558,Subsurface Flow,,22379.7805495934,258.238702817931,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6559,Stream Bank Erosion,2284411.91145665,1091.00243196733,172.670784305392,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6560,Septic Systems,,2093.44213852012,0.0,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6561,Medium-Density Mixed,54093.0026548391,1501.48210189103,79.5669757865292,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6562,Point Sources,,0.0,0.0,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6563,Low-Density Mixed,15758.9088267848,630.106529613398,32.2107250754912,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6564,Barren Areas,7.02858746533627,216.697131563122,0.933478750681261,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6565,Cropland,3353.52532988251,123.286855810739,2.6545041909813,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6566,Farm Animals,,178.561352634036,11.8051035523435,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6567,Low-Density Open Space,9179.96348944291,387.9777310728,17.3940343907613,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6568,High-Density Mixed,14359.7157260486,407.08077258536,20.0761353762129,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6569,Hay/Pasture,39.9055910924371,3.50333220416012,0.259693084810387,020403010303,wikisrat,12,020403010303,12,Union Branch,NJ,18915.47,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6570,Wooded Areas,433.718214910098,33.6665528646482,1.20549768534305,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6571,Wetlands,268.854921448433,287.383633297634,9.44618058029941,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6572,Subsurface Flow,,40274.3081489339,477.586864162024,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6573,Stream Bank Erosion,4560443.69172861,2262.32372841929,306.766705966076,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6574,Septic Systems,,5935.79479897808,0.0,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6575,Open Land,310.46283151203,80.1537807461414,1.16323857884438,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6576,Point Sources,,0.0,0.0,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6577,Low-Density Mixed,26108.8159403131,936.674207607482,63.1613767158366,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6578,High-Density Mixed,16416.0460121576,348.858566957909,24.9686165358097,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6579,Hay/Pasture,23.2735411890739,0.320363345507815,0.0441012996337457,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6580,Farm Animals,,218.241530307301,38.7522264405211,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6581,Cropland,855.876519911737,37.1159339477517,1.77045009293741,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6582,Barren Areas,28.4213531890302,64.7139032347323,1.37839803590702,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6583,Low-Density Open Space,8074.38426642731,288.563869781097,19.6163881921379,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6584,Medium-Density Mixed,185290.533659498,4027.20486477215,275.45227808695,020403010304,wikisrat,12,020403010304,12,Wrangle Brook,NJ,21984.33,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6585,Open Land,590.857631944699,72.8108509763014,1.05283455742265,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6586,Wooded Areas,842.313104776073,52.0163599244194,1.43849928199738,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6587,Wetlands,283.664667688483,273.052030019118,5.00517285725766,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6588,Subsurface Flow,,15159.5515449433,207.614669878914,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6589,Stream Bank Erosion,2617093.29563712,942.09155970364,292.031884531601,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6590,Septic Systems,,3977.59729558984,0.0,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6591,Point Sources,,0.0,0.0,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6592,Medium-Density Mixed,98509.6867501183,2792.15385831414,125.932981597137,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6593,Low-Density Mixed,25984.4695054693,1055.84448427823,48.7729383146,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6594,High-Density Mixed,20203.4660411465,553.567006855901,26.580730758583,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6595,Hay/Pasture,810.362646151356,17.5632570031806,2.31563218373853,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6596,Farm Animals,,182.302321721948,18.7336792256579,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6597,Cropland,11174.169299126,376.214702417031,17.3892142530056,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6598,Barren Areas,12.2736112347893,45.6862825700152,0.671544545882998,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6599,Low-Density Open Space,17986.8030565184,757.000475779877,32.6123288530865,020403010305,wikisrat,12,020403010305,12,Middle Toms River,NJ,18871.84,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6600,Wooded Areas,206.087089145729,45.9559588350404,1.09267356878716,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6601,Wetlands,152.645366372077,214.352082542037,4.73677368589703,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6602,Subsurface Flow,,32534.3965574238,260.945236822276,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6603,Stream Bank Erosion,3228704.0726471,1126.43038144176,297.252461769354,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6604,Septic Systems,,4219.10211326743,0.0,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6605,Point Sources,,0.0,0.0,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6606,Open Land,466.397469240888,80.5079016881323,1.22852672485845,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6607,Medium-Density Mixed,116909.179692345,3025.70717446188,185.396177821982,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6608,Low-Density Mixed,32699.4478425619,1201.5494296986,74.1181980170633,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6609,High-Density Mixed,33741.048340672,872.812299631242,53.410170425798,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6610,Hay/Pasture,264.254885040735,6.36582819980609,0.801121060269471,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6611,Farm Animals,,170.213808190528,22.4860655307429,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6612,Cropland,2568.17546770302,30.362472812346,1.86647496836675,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6613,Barren Areas,21.1242108151684,69.0444261180429,1.62314230867839,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6614,Low-Density Open Space,14405.8349553662,544.105872900109,31.569233692474,020403010306,wikisrat,12,020403010306,12,Lower Toms River,NJ,19046.24,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6615,Open Land,64.6153536520716,6.86278822091753,0.0811757237482913,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6616,Wetlands,30.8814432402063,78.4137944559446,1.55701228297294,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6617,Subsurface Flow,,13719.0701040645,68.5442331808974,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6618,Stream Bank Erosion,1448883.35997154,276.067733269781,131.167207279449,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6619,Septic Systems,,4074.41928306041,0.0,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6620,Point Sources,,0.0,0.0,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6621,Medium-Density Mixed,82714.3291496102,2844.80249014627,84.4114693841708,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6622,Wooded Areas,170.594458033632,2.33949747683175,0.0816021086818102,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6623,Low-Density Mixed,12770.2603248853,657.343313845453,19.7318653354572,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6624,High-Density Mixed,16458.6730866372,517.586730967062,19.1483499838688,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6625,Hay/Pasture,133.300464887596,0.739089624743652,0.0593556353432915,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6626,Farm Animals,,85.8742054749409,4.37298766940255,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6627,Cropland,970.567295541453,10.9188517147319,0.426808068046664,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6628,Barren Areas,0.570027330640719,1.35498173480565,0.0168073865772888,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6629,Low-Density Open Space,5656.0753218047,304.313344395265,8.25512889699898,020403010401,wikisrat,12,020403010401,12,Kettle Creek,NJ,9803.19,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6630,Wooded Areas,820.807993437646,24.0128006879087,0.365945613786976,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6631,Wetlands,269.279049338116,194.463069327491,3.29689004434209,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6632,Subsurface Flow,,9154.13502297962,104.180095843137,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6633,Stream Bank Erosion,260342.042289359,128.327603542974,7.22972414326617,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6634,Septic Systems,,136.767777464358,0.0,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6635,Point Sources,,0.0,0.0,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6636,Open Land,143.764141742035,54.6475933576682,0.266410487679827,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6637,Cropland,381.746428967749,9.46289394656911,0.059018484342091,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6638,Low-Density Open Space,1081.82073076367,40.9596291316569,2.48478523093983,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6639,Low-Density Mixed,2225.17761979435,90.8319661363619,4.73715537228471,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6640,High-Density Mixed,1536.94255292616,37.2752680374697,2.82993661517864,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6641,Hay/Pasture,159.767299816444,1.39957188621503,0.0395884243230943,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6642,Farm Animals,,153.105161466237,10.6684798259633,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6643,Medium-Density Mixed,3837.83720893721,100.622324746288,6.60129521756907,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6644,Barren Areas,2.63431904737624,22.5927034846086,0.200752861517697,020403010402,wikisrat,12,020403010402,12,Upper Cedar Creek,NJ,16491.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6645,Wetlands,440.720610647641,565.748279665568,15.2616191323817,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6646,Subsurface Flow,,8821.36180932511,265.509782897182,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6647,Stream Bank Erosion,1875462.00222052,974.508627924179,144.320741794131,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6648,Septic Systems,,1175.11244952678,0.0,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6649,Point Sources,,0.0,0.0,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6650,Open Land,449.906629410322,44.3105822549886,0.544386369933087,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6651,Medium-Density Mixed,38200.8831407226,824.758134379886,67.6457324653872,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6652,Wooded Areas,1566.07965005639,169.786183765168,5.09308140332658,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6653,Low-Density Mixed,11903.1606142656,377.161721213571,30.6305376364972,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6654,High-Density Mixed,7426.44758075631,158.426924770811,13.2661456183906,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6655,Hay/Pasture,266.615040666454,6.47069953212601,0.833293692974903,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6656,Farm Animals,,178.938631351538,27.2423269528751,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6657,Cropland,4154.77053887701,78.2879423228926,3.6259945251232,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6658,Barren Areas,70.2933128706332,111.327980108473,1.26016454117894,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6659,Low-Density Open Space,8705.60076679757,269.35847831658,22.6125099283018,020403010403,wikisrat,12,020403010403,12,Lower Cedar Creek,NJ,18595.2,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6660,Wooded Areas,70.0631540028841,4.69493494315524,0.111515311970151,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6661,Wetlands,335.904044446469,670.362316992807,13.3034729302789,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6662,Subsurface Flow,,38338.513991443,497.552850737161,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6663,Stream Bank Erosion,17681847.9445646,596.416503524765,1293.58769196853,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6664,Septic Systems,,5086.6398114755,0.0,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6665,Point Sources,,0.0,0.0,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6666,Open Land,55.3887356726827,13.7498275548799,0.137801248416051,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
6667,Medium-Density Mixed,99396.1371533066,4027.70493999163,174.02898999744,020403010404,wikisrat,12,020403010404,12,Silver Bay-Barnegat Bay,NJ,34568.86,2019_2019,"14734,93730",nhdhr,NASA_NLDAS_2000_2019
