,Source,Unit,Sediment,TotalN,TotalP,gwlfe_endpoint,huc_run,huc_run_level,huc,huc_name,huc_states,huc_areaacres,huc_level,land_use_source,stream_layer,weather_source,closest_weather_stations
2374,Mean Low-Flow Concentration,mg/l,202.50752102472168,11.065670901728378,0.22658196376935819,gwlfe,020403020500,12,020403020500,Great Egg Harbor Inlet-Atlantic Ocean,NJ,121363.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2375,Total Loads,kg,6799974.01462169,585296.8151637835,6183.204086534395,gwlfe,020403020500,12,020403020500,Great Egg Harbor Inlet-Atlantic Ocean,NJ,121363.62,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13739,93730"
2376,Loading Rates,kg/ha,1179.8251169721866,49.143982223908935,1.8941442130660042,gwlfe,0204030301,10,0204030301,Rehoboth Bay,DE,59548.08,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2377,Mean Annual Concentration,mg/l,197.69512329473642,8.234716726393483,0.31738862680012164,gwlfe,0204030301,10,0204030301,Rehoboth Bay,DE,59548.08,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2378,Mean Low-Flow Concentration,mg/l,285.437234460014,8.334338146505182,0.7671366585553728,gwlfe,0204030301,10,0204030301,Rehoboth Bay,DE,59548.08,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2379,Total Loads,kg,23484654.918354765,978220.794963352,37703.319389921424,gwlfe,0204030301,10,0204030301,Rehoboth Bay,DE,59548.08,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2380,Loading Rates,kg/ha,361.76101317427737,33.61006805907641,1.7480434476450712,gwlfe,020403030101,12,020403030101,Wolfe Glade-Lewes and Rehoboth Canal,DE,6408.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2381,Mean Annual Concentration,mg/l,73.58958499025981,6.8369748809009705,0.3555877697500057,gwlfe,020403030101,12,020403030101,Wolfe Glade-Lewes and Rehoboth Canal,DE,6408.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2382,Mean Low-Flow Concentration,mg/l,113.41086630782905,7.068852200072171,0.9092535638535171,gwlfe,020403030101,12,020403030101,Wolfe Glade-Lewes and Rehoboth Canal,DE,6408.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2383,Total Loads,kg,880815.7148767305,81833.79371023923,4256.136186326219,gwlfe,020403030101,12,020403030101,Wolfe Glade-Lewes and Rehoboth Canal,DE,6408.81,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2384,Loading Rates,kg/ha,500.3515820605268,45.71355273373638,1.736526435862086,gwlfe,020403030102,12,020403030102,Herring Creek-Frontal Rehoboth Bay,DE,23018.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2385,Mean Annual Concentration,mg/l,94.93316735099499,8.673365904048163,0.32947623362402023,gwlfe,020403030102,12,020403030102,Herring Creek-Frontal Rehoboth Bay,DE,23018.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2386,Mean Low-Flow Concentration,mg/l,174.20700758314743,9.259657048767268,1.1456404286482917,gwlfe,020403030102,12,020403030102,Herring Creek-Frontal Rehoboth Bay,DE,23018.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2387,Total Loads,kg,4263295.690104924,389506.8974230741,14796.247149406487,gwlfe,020403030102,12,020403030102,Herring Creek-Frontal Rehoboth Bay,DE,23018.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2388,Loading Rates,kg/ha,492.37647113349334,57.18995635813815,1.895885454590916,gwlfe,020403030103,12,020403030103,Love Creek-Frontal Rehoboth Bay,DE,18527.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2389,Mean Annual Concentration,mg/l,77.4083097848574,8.991042663273381,0.2980591014995717,gwlfe,020403030103,12,020403030103,Love Creek-Frontal Rehoboth Bay,DE,18527.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2390,Mean Low-Flow Concentration,mg/l,102.65538862886339,8.75542987128532,0.5446039560580626,gwlfe,020403030103,12,020403030103,Love Creek-Frontal Rehoboth Bay,DE,18527.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2391,Total Loads,kg,3044166.770429936,353582.6241798249,11721.501411553796,gwlfe,020403030103,12,020403030103,Love Creek-Frontal Rehoboth Bay,DE,18527.95,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2392,Loading Rates,kg/ha,1176.1083068420176,43.90261924463015,1.8570200860832302,gwlfe,020403030104,12,020403030104,Lewes and Rehoboth Canal-Frontal Rehoboth Bay,DE,11592.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2393,Mean Annual Concentration,mg/l,155.71783225591534,5.812747567005282,0.24587118429341837,gwlfe,020403030104,12,020403030104,Lewes and Rehoboth Canal-Frontal Rehoboth Bay,DE,11592.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2394,Mean Low-Flow Concentration,mg/l,187.98280250763517,6.546505484946705,0.416241239866724,gwlfe,020403030104,12,020403030104,Lewes and Rehoboth Canal-Frontal Rehoboth Bay,DE,11592.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2395,Total Loads,kg,3253586.020047757,121452.20587834484,5137.260366140647,gwlfe,020403030104,12,020403030104,Lewes and Rehoboth Canal-Frontal Rehoboth Bay,DE,11592.53,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2396,Loading Rates,kg/ha,1600.3353284194377,44.28897410675699,1.8923524835365644,gwlfe,0204030302,10,0204030302,Indian River Bay,DE,117929.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2397,Mean Annual Concentration,mg/l,293.76226426143603,8.129814473487079,0.3473657929513349,gwlfe,0204030302,10,0204030302,Indian River Bay,DE,117929.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2398,Mean Low-Flow Concentration,mg/l,462.62730617061635,8.566033969908771,0.9386483032556051,gwlfe,0204030302,10,0204030302,Indian River Bay,DE,117929.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2399,Total Loads,kg,69457273.82346192,1922216.767489235,82131.31478470891,gwlfe,0204030302,10,0204030302,Indian River Bay,DE,117929.5,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2400,Loading Rates,kg/ha,204.2389051198722,38.91890468275408,1.7405329847403275,gwlfe,020403030201,12,020403030201,Long Drain Ditch-Betts Pond,DE,11248.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2401,Mean Annual Concentration,mg/l,42.62713142722299,8.122846447603209,0.36327029980109155,gwlfe,020403030201,12,020403030201,Long Drain Ditch-Betts Pond,DE,11248.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2402,Mean Low-Flow Concentration,mg/l,78.16622061633322,8.771094179617274,0.8415065312042468,gwlfe,020403030201,12,020403030201,Long Drain Ditch-Betts Pond,DE,11248.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2403,Total Loads,kg,914193.7632070598,174204.90925047552,7790.799692996179,gwlfe,020403030201,12,020403030201,Long Drain Ditch-Betts Pond,DE,11248.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2404,Loading Rates,kg/ha,354.11525767455976,35.72688412894408,1.720372898027533,gwlfe,020403030202,12,020403030202,Cow Bridge Branch-Indian River,DE,28699.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2405,Mean Annual Concentration,mg/l,72.39728530176203,7.304202140883857,0.3517225672280497,gwlfe,020403030202,12,020403030202,Cow Bridge Branch-Indian River,DE,28699.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2406,Mean Low-Flow Concentration,mg/l,113.21623715490183,7.928508379678753,0.7512525022551518,gwlfe,020403030202,12,020403030202,Cow Bridge Branch-Indian River,DE,28699.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2407,Total Loads,kg,4066836.676763481,410305.40077885817,19757.6225473972,gwlfe,020403030202,12,020403030202,Cow Bridge Branch-Indian River,DE,28699.16,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2408,Loading Rates,kg/ha,262.36450143769736,41.998960294309924,1.7524853702538503,gwlfe,020403030203,12,020403030203,Swan Creek-Indian River,DE,18835.52,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2409,Mean Annual Concentration,mg/l,52.28579154250451,8.369839939919142,0.34924726572485904,gwlfe,020403030203,12,020403030203,Swan Creek-Indian River,DE,18835.52,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2410,Mean Low-Flow Concentration,mg/l,97.1753378859649,8.902471768839995,0.9078553375007179,gwlfe,020403030203,12,020403030203,Swan Creek-Indian River,DE,18835.52,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2411,Total Loads,kg,1947925.2409241844,311821.28070510406,13011.327631449712,gwlfe,020403030203,12,020403030203,Swan Creek-Indian River,DE,18835.52,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2412,Loading Rates,kg/ha,567.2966803080055,43.07899310383724,1.764480119903551,gwlfe,020403030204,12,020403030204,Vines Creek-Indian River,DE,23440.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2413,Mean Annual Concentration,mg/l,114.08820427515371,8.663553191480158,0.35485201191325083,gwlfe,020403030204,12,020403030204,Vines Creek-Indian River,DE,23440.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2414,Mean Low-Flow Concentration,mg/l,205.53454323963552,7.734974562287983,1.110685842800895,gwlfe,020403030204,12,020403030204,Vines Creek-Indian River,DE,23440.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2415,Total Loads,kg,5168923.702626391,392514.2456656129,16077.0606125012,gwlfe,020403030204,12,020403030204,Vines Creek-Indian River,DE,23440.65,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2416,Loading Rates,kg/ha,1916.6799887331633,49.27672919649743,1.9731192609730372,gwlfe,020403030205,12,020403030205,White Creek-Frontal Indian River Bay,DE,20787.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2417,Mean Annual Concentration,mg/l,319.87689444931004,8.223849154085194,0.32929610852531377,gwlfe,020403030205,12,020403030205,White Creek-Frontal Indian River Bay,DE,20787.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2418,Mean Low-Flow Concentration,mg/l,434.80815395452544,7.670241730503948,0.7332219650699621,gwlfe,020403030205,12,020403030205,White Creek-Frontal Indian River Bay,DE,20787.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2419,Total Loads,kg,12825272.476609088,329730.30574544286,13202.93022287498,gwlfe,020403030205,12,020403030205,White Creek-Frontal Indian River Bay,DE,20787.21,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2420,Loading Rates,kg/ha,750.7565565983447,51.709787228901554,1.7246613106670512,gwlfe,020403030206,12,020403030206,Indian River-Frontal Indian River Bay,DE,14918.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2421,Mean Annual Concentration,mg/l,114.04934590343049,7.855365841868945,0.2619977043926945,gwlfe,020403030206,12,020403030206,Indian River-Frontal Indian River Bay,DE,14918.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2422,Mean Low-Flow Concentration,mg/l,143.62640352901244,7.796719411012908,0.5074477099262471,gwlfe,020403030206,12,020403030206,Indian River-Frontal Indian River Bay,DE,14918.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2423,Total Loads,kg,3163537.978194104,217894.70142514532,7267.377830888819,gwlfe,020403030206,12,020403030206,Indian River-Frontal Indian River Bay,DE,14918.79,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2424,Loading Rates,kg/ha,3779.7035063586263,49.913266795079274,26.58724627064034,gwlfe,0204030303,10,0204030303,Assawoman Bay,"DE,MD",84903.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2425,Mean Annual Concentration,mg/l,642.8653426021638,8.48942497860765,4.522052894855181,gwlfe,0204030303,10,0204030303,Assawoman Bay,"DE,MD",84903.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2426,Mean Low-Flow Concentration,mg/l,963.6484690237344,8.952950045610095,12.62951996155224,gwlfe,0204030303,10,0204030303,Assawoman Bay,"DE,MD",84903.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2427,Total Loads,kg,104625972.75951314,1381649.1381545893,735961.5640175953,gwlfe,0204030303,10,0204030303,Assawoman Bay,"DE,MD",84903.7,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2428,Loading Rates,kg/ha,1874.0584532412586,49.25564933229016,2.257447964816708,gwlfe,020403030301,12,020403030301,Little Assawoman Bay,DE,21986.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2429,Mean Annual Concentration,mg/l,332.14684014764254,8.729774814037983,0.40009648952773047,gwlfe,020403030301,12,020403030301,Little Assawoman Bay,DE,21986.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2430,Mean Low-Flow Concentration,mg/l,471.5550458797013,7.922283302186684,0.8310839772115374,gwlfe,020403030301,12,020403030301,Little Assawoman Bay,DE,21986.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2431,Total Loads,kg,14551876.483573047,382465.19150029984,17528.857702005254,gwlfe,020403030301,12,020403030301,Little Assawoman Bay,DE,21986.39,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2432,Loading Rates,kg/ha,1031.6646053421587,35.624250635507394,1.651185629784182,gwlfe,020403030302,12,020403030302,Saint Martin River,"DE,MD",28148.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2433,Mean Annual Concentration,mg/l,204.7332746255758,7.06961298364089,0.32767688185666877,gwlfe,020403030302,12,020403030302,Saint Martin River,"DE,MD",28148.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2434,Mean Low-Flow Concentration,mg/l,360.58903496762656,5.090693059930133,0.8757849593328473,gwlfe,020403030302,12,020403030302,Saint Martin River,"DE,MD",28148.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2435,Total Loads,kg,10890457.906912893,376056.7145585431,17430.24574512778,gwlfe,020403030302,12,020403030302,Saint Martin River,"DE,MD",28148.18,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2436,Loading Rates,kg/ha,2564.7997357105373,85.1188628789273,150.0831885293696,gwlfe,020403030303,12,020403030303,Assawoman Bay,"DE,MD",17256.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2437,Mean Annual Concentration,mg/l,345.36768681791517,11.461832426040221,20.209719663857374,gwlfe,020403030303,12,020403030303,Assawoman Bay,"DE,MD",17256.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2438,Mean Low-Flow Concentration,mg/l,439.9503350213143,13.633096788046352,38.70136269978573,gwlfe,020403030303,12,020403030303,Assawoman Bay,"DE,MD",17256.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2439,Total Loads,kg,11362319.309171252,377085.07443993585,664883.5335039604,gwlfe,020403030303,12,020403030303,Assawoman Bay,"DE,MD",17256.73,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2440,Loading Rates,kg/ha,2147.0186083036847,38.45830698388317,5.904492712072169,gwlfe,020403030304,12,020403030304,Isle of Wight Bay,MD,17512.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2441,Mean Annual Concentration,mg/l,338.98926588583583,6.072119357167052,0.9322507230037488,gwlfe,020403030304,12,020403030304,Isle of Wight Bay,MD,17512.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2442,Mean Low-Flow Concentration,mg/l,427.4805009083669,9.049010816203143,2.0238249065161154,gwlfe,020403030304,12,020403030304,Isle of Wight Bay,MD,17512.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2443,Total Loads,kg,10583298.82591135,189572.53261565528,29105.015925617336,gwlfe,020403030304,12,020403030304,Isle of Wight Bay,MD,17512.4,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2444,Loading Rates,kg/ha,1802.6440831546709,37.991397323163426,4.629743559410601,gwlfe,0204030304,10,0204030304,Upper Chincoteague Bay,MD,86755.38,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2445,Mean Annual Concentration,mg/l,260.2170752386462,5.48417204929448,0.6683173563726816,gwlfe,0204030304,10,0204030304,Upper Chincoteague Bay,MD,86755.38,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2446,Mean Low-Flow Concentration,mg/l,319.4793292215005,6.398448782618848,1.2675842257389247,gwlfe,0204030304,10,0204030304,Upper Chincoteague Bay,MD,86755.38,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2447,Total Loads,kg,36599623.61351423,771350.737271384,93999.07240978125,gwlfe,0204030304,10,0204030304,Upper Chincoteague Bay,MD,86755.38,10,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2448,Loading Rates,kg/ha,1017.25671338883,23.997403310158404,1.5003749902119605,gwlfe,020403030401,12,020403030401,Newport Bay,MD,32236.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2449,Mean Annual Concentration,mg/l,206.3814870200866,4.8686036814368805,0.3043967343662383,gwlfe,020403030401,12,020403030401,Newport Bay,MD,32236.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2450,Mean Low-Flow Concentration,mg/l,363.350240574989,3.9314007127548187,0.8921487038952465,gwlfe,020403030401,12,020403030401,Newport Bay,MD,32236.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2451,Total Loads,kg,10962568.697506066,258610.41651225305,16168.941119518215,gwlfe,020403030401,12,020403030401,Newport Bay,MD,32236.48,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2452,Loading Rates,kg/ha,1819.8391700040747,24.9720256644259,6.578980263359863,gwlfe,020403030402,12,020403030402,Sinepuxent Bay,MD,12914.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2453,Mean Annual Concentration,mg/l,239.03847569436056,3.2801112582995193,0.8641584595485453,gwlfe,020403030402,12,020403030402,Sinepuxent Bay,MD,12914.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2454,Mean Low-Flow Concentration,mg/l,284.0802803446295,5.3223313664699745,1.3930421321512219,gwlfe,020403030402,12,020403030402,Sinepuxent Bay,MD,12914.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2455,Total Loads,kg,5008925.331519214,68733.00343876584,18107.985276871685,gwlfe,020403030402,12,020403030402,Sinepuxent Bay,MD,12914.32,12,2019_2019,nhdhr,NASA_NLDAS_2000_2019,"13781,93730"
2456,Loading Rates,kg/ha,350.5007298178427,47.3374512229215,7.828097330573118,gwlfe,020403030403,12,020403030403,Robins Creek-Chincoteague Bay,MD,41604.58,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2457,Mean Annual Concentration,mg/l,50.684963923555095,6.845340974650051,1.1320000132278714,gwlfe,020403030403,12,020403030403,Robins Creek-Chincoteague Bay,MD,41604.58,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2458,Mean Low-Flow Concentration,mg/l,60.91335539091786,8.208811381910555,1.422267309044574,gwlfe,020403030403,12,020403030403,Robins Creek-Chincoteague Bay,MD,41604.58,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2459,Total Loads,kg,2374362.04393203,320673.36207431485,53029.096936768416,gwlfe,020403030403,12,020403030403,Robins Creek-Chincoteague Bay,MD,41604.58,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2460,Loading Rates,kg/ha,1661.793219566244,98.13200585086307,24.65072960214267,gwlfe,0204030305,10,0204030305,Lower Chincoteague Bay,"MD,VA",122176.82,10,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2461,Mean Annual Concentration,mg/l,292.4418356140821,17.269238787127126,4.338027456844865,gwlfe,0204030305,10,0204030305,Lower Chincoteague Bay,"MD,VA",122176.82,10,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2462,Mean Low-Flow Concentration,mg/l,368.1898067876942,35.805141884804186,9.990293702296869,gwlfe,0204030305,10,0204030305,Lower Chincoteague Bay,"MD,VA",122176.82,10,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2463,Total Loads,kg,43894439.922300816,2592048.989344112,651121.9066380362,gwlfe,0204030305,10,0204030305,Lower Chincoteague Bay,"MD,VA",122176.82,10,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2464,Loading Rates,kg/ha,558.8078186320065,194.49037924550007,57.554443321838015,gwlfe,020403030501,12,020403030501,Calfpen Bay-Chincoteague Bay,"MD,VA",38493.64,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2465,Mean Annual Concentration,mg/l,86.14604544720459,29.9827176551378,8.872616890417353,gwlfe,020403030501,12,020403030501,Calfpen Bay-Chincoteague Bay,"MD,VA",38493.64,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2466,Mean Low-Flow Concentration,mg/l,105.85149087981901,41.66132094284594,11.711795799036164,gwlfe,020403030501,12,020403030501,Calfpen Bay-Chincoteague Bay,"MD,VA",38493.64,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2467,Total Loads,kg,3560611.6587594193,1239253.7984764774,366725.40195808746,gwlfe,020403030501,12,020403030501,Calfpen Bay-Chincoteague Bay,"MD,VA",38493.64,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2468,Loading Rates,kg/ha,399.21720001521425,38.61449743873826,2.7611346203298637,gwlfe,020403030502,12,020403030502,Swans Gut Creek-Chincoteague Bay,"MD,VA",28361.26,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2469,Mean Annual Concentration,mg/l,71.36816879134118,6.903124341575608,0.49360879649425815,gwlfe,020403030502,12,020403030502,Swans Gut Creek-Chincoteague Bay,"MD,VA",28361.26,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2470,Mean Low-Flow Concentration,mg/l,99.19121410225753,7.954247528070999,1.0890841167505434,gwlfe,020403030502,12,020403030502,Swans Gut Creek-Chincoteague Bay,"MD,VA",28361.26,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2471,Total Loads,kg,2879354.055109733,278507.0627768997,19914.68344912914,gwlfe,020403030502,12,020403030502,Swans Gut Creek-Chincoteague Bay,"MD,VA",28361.26,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
2472,Loading Rates,kg/ha,817.1239302428241,57.79352025022586,18.7321634371544,gwlfe,020403030503,12,020403030503,Assateague Channel,VA,17215.38,12,2019_2019,nhdhr,USEPA_1960_1990,"13737,93730"
