,Source,Sediment,TotalN,TotalP,huc,land_use_source,stream_layer,weather_source
5303,Open Land,427.7525810798001,6.539114743914775,0.5149354428225165,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5304,Point Sources,0.0,8758.882438755854,750.7584947562303,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5305,Septic Systems,0.0,2091.2464544400004,0.0,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5306,Stream Bank Erosion,1314405.0,380.0,303.0,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5307,Subsurface Flow,0.0,18938.40205595082,215.2257062769666,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5308,Wetlands,445.92404462941465,51.39588114088701,3.0887001817012623,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5309,Wooded Areas,1054.5483687682472,23.24236559761512,2.1305703113908967,020402050504,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5310,Barren Areas,76.60819990311256,29.926442080327977,1.0652338266766856,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5311,Cropland,11668.985598789375,84.19861692255381,19.114023176455916,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5312,Farm Animals,0.0,418.101813663851,99.31682406553152,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5313,Hay/Pasture,1932.4354685347469,7.92651075661158,4.1102432288807735,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5314,High-Density Mixed,90018.0344656307,2247.3514462009275,232.18065124540684,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5315,Low-Density Mixed,15090.367816146349,418.8497618068987,44.471861603041205,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5316,Low-Density Open Space,8308.535556295152,230.61254577206674,24.485555811843934,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5317,Medium-Density Mixed,97304.59456206068,2429.264564697134,250.97464378891038,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5318,Open Land,10211.86092222237,165.25793199076395,12.488823672869719,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5319,Point Sources,0.0,0.0,0.0,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5320,Septic Systems,0.0,3172.7059689599987,0.0,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5321,Stream Bank Erosion,2196311.0,650.0,507.0,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5322,Subsurface Flow,0.0,43857.5777038065,426.42401140577283,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5323,Wetlands,1067.5045448495841,196.3775950622692,11.254452344985534,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5324,Wooded Areas,376.08006391918457,11.5994823472835,0.9341870548272837,020402050505,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5325,Barren Areas,1.4074119903347082,0.32762742202794803,0.0120656215821634,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5326,Cropland,0.0,0.0,0.0,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5327,Farm Animals,0.0,224.50276523836547,53.494049175796256,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5328,Hay/Pasture,4662.72375573713,14.120523809992294,5.796403248341039,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5329,High-Density Mixed,15621.47556348418,337.7984799148761,34.684223540835994,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5330,Low-Density Mixed,16554.861099619167,447.5164287027434,47.652620734033476,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5331,Low-Density Open Space,12386.665969860609,334.84041243289806,35.65460876228705,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5332,Medium-Density Mixed,35995.79380400158,778.3723362691776,79.92114149230666,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5333,Open Land,76.76714798257227,0.9383043994044362,0.08341020252308604,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5334,Point Sources,0.0,140335.74863187326,12028.77588273715,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5335,Septic Systems,0.0,1083.0522383999999,0.0,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5336,Stream Bank Erosion,1459107.0,786.0,323.0,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5337,Subsurface Flow,0.0,9209.512133172922,154.8972157801234,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5338,Wetlands,24.052713362667184,5.295911516529816,0.29729480112945034,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5339,Wooded Areas,633.1261836467451,28.112375904560366,1.9682121402256274,020402050601,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5340,Barren Areas,39.604038370663176,21.204322875896754,0.7403760379974789,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5341,Cropland,0.0,0.0,0.0,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5342,Farm Animals,0.0,309.8513444696556,73.75349758705528,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5343,Hay/Pasture,3545.29503580044,9.21188852609752,4.799924400002748,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5344,High-Density Mixed,23084.464328277965,526.767901011533,54.21819603122028,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5345,Low-Density Mixed,21411.398896372335,575.6949244428529,61.3378380813494,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5346,Low-Density Open Space,16968.533625375076,456.23822762096086,48.6102366794694,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5347,Medium-Density Mixed,39371.39653441234,898.4218831068822,92.47111238837718,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5348,Open Land,7461.343739065444,134.33803839211555,9.159248471787148,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5349,Point Sources,0.0,20784.20832841012,1781.50642814371,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5350,Septic Systems,0.0,1220.0264920799996,0.0,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5351,Stream Bank Erosion,1213185.0,454.0,272.0,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5352,Subsurface Flow,0.0,10043.397853343544,181.08818735578788,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5353,Wetlands,217.15634793524038,30.359099376938275,1.7756222856808397,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5354,Wooded Areas,892.447482928353,24.667969616522406,2.0289159351718027,020402050602,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5355,Barren Areas,1.7009711752600374,0.7453047386995515,0.026330820804763982,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5356,Cropland,1073.7058230914356,12.356849368800983,2.237796747086202,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5357,Farm Animals,0.0,247.4046552012705,58.7979272430135,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5358,Hay/Pasture,704.4789714717828,4.179078123053736,1.8258921843992788,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5359,High-Density Mixed,41628.84199254723,1015.4067685936366,104.80647075140872,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5360,Low-Density Mixed,13462.95094954003,377.1899472892328,40.008426336260804,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5361,Low-Density Open Space,6565.151214175776,183.93508597796745,19.50994025925191,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5362,Medium-Density Mixed,50470.75140869904,1231.0777850984844,127.0672225824691,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5363,Open Land,1623.0804775007211,94.46205103945817,3.351411979508098,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5364,Point Sources,0.0,15485.318952492664,1327.3173387764928,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5365,Septic Systems,0.0,1624.5783576,0.0,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5366,Stream Bank Erosion,1134319.0,563.0,267.0,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5367,Subsurface Flow,0.0,10018.716254075222,162.94079364601708,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5368,Wetlands,526.4524701448604,123.21860824352201,6.925357186935669,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5369,Wooded Areas,173.1037236740412,10.954492547411716,0.7212843840636666,020402050701,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5370,Barren Areas,16.49259037792849,5.767484315213837,0.20627763474685049,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5371,Cropland,295228.94653968036,2140.9773478482316,469.72907323467825,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5372,Farm Animals,0.0,332.75323443256076,79.0573756542725,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5373,Hay/Pasture,9807.739086165322,44.545452512489334,22.006501076374505,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5374,High-Density Mixed,34333.70067143309,787.7491590565493,81.09904594017225,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5375,Low-Density Mixed,15528.536554568009,427.6952820341499,45.44897525946196,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5376,Low-Density Open Space,9397.613169004806,258.8341020186474,27.504967188324677,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5377,Medium-Density Mixed,56888.11001819444,1305.2353795475256,134.37442971749866,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5378,Open Land,1638.8496294381393,29.176974965698694,2.003084826739219,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5379,Point Sources,0.0,140.33971862391357,12.029975880331198,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5380,Septic Systems,0.0,1766.3307829199998,0.0,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5381,Stream Bank Erosion,2044935.0,599.0,455.0,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5382,Subsurface Flow,0.0,19076.739989927766,247.60881711733052,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5383,Wetlands,853.353299613069,154.68066490364987,8.847646193254885,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5384,Wooded Areas,582.3427728780805,30.342585385662407,2.0791457342879593,020402050702,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5385,Barren Areas,11.070243773515902,7.328673099485859,0.25333290640742867,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5386,Cropland,391438.4943676459,1291.27053723852,444.14056892414294,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5387,Farm Animals,0.0,364.2453208667623,86.91834515017678,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5388,Hay/Pasture,46718.634616396164,158.14405170030707,89.20335592968047,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5389,High-Density Mixed,25122.480452658463,566.640972882336,58.29214721668969,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5390,Low-Density Mixed,12949.816548026345,346.70793424353985,36.95769955337362,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5391,Low-Density Open Space,10730.138245815124,287.28005926239575,30.62292226181674,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5392,Medium-Density Mixed,45614.14136535679,1028.833179477031,105.83931983320153,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5393,Open Land,911.5539491902925,28.941631498637133,1.330762758495707,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5394,Point Sources,0.0,44323.57113283465,55531.478661383306,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5395,Septic Systems,0.0,1404.7824621599996,0.0,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5396,Stream Bank Erosion,5694707.0,848.0,1191.0,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5397,Subsurface Flow,0.0,22851.770365716686,282.4793460056831,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5398,Wetlands,1098.0183874611885,146.33031031923247,8.585997759549837,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5399,Wooded Areas,1622.5963213649316,27.113491684546354,2.7339513598713263,020402050703,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5400,Barren Areas,0.8822552415304823,0.6169410528186685,0.02124007014007955,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5401,Cropland,656169.975379882,3503.8789795609405,820.4071407666071,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5402,Farm Animals,0.0,297.3461047343213,70.82460354707551,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5403,Hay/Pasture,29580.86415779667,59.454042067618055,32.929662198683275,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5404,High-Density Mixed,8172.64987881992,175.714860907771,18.03715858683923,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5405,Low-Density Mixed,8771.105629551843,224.49654551393866,24.052979808226315,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5406,Low-Density Open Space,11233.72480991105,287.52731064853396,30.806213884094735,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5407,Medium-Density Mixed,19485.932353929213,418.95443265009965,43.00573954490668,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5408,Open Land,545.521371188931,7.387644143982803,0.5741324576631961,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5409,Point Sources,0.0,0.0,0.0,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5410,Septic Systems,0.0,584.5296639599999,0.0,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5411,Stream Bank Erosion,752616.0,227.0,152.0,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5412,Subsurface Flow,0.0,8125.015514522772,153.54158181386376,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5413,Wetlands,2245.7023462796546,239.21450452517564,14.257003438221094,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5414,Wooded Areas,1296.8153317337296,23.676214610024665,2.208616406626492,020402050704,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5415,Barren Areas,40.065083003430985,11.351083653480707,0.4062676007965952,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5416,Cropland,1765554.794079336,10614.60105679514,2071.362374449071,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5417,Farm Animals,0.0,963.3511126032241,229.52753034466724,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5418,Hay/Pasture,34254.625930037,138.76253939428125,51.25525835898342,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5419,High-Density Mixed,8125.025659459274,159.46063983768613,16.29590672871707,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5420,Low-Density Mixed,14163.189628212902,360.5824630382255,38.65734972522533,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5421,Low-Density Open Space,19042.293553081465,484.8001962488319,51.974493089150094,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5422,Medium-Density Mixed,36715.802225852174,720.5793015893026,73.63881833972302,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5423,Open Land,1669.9475093542362,27.72832919361963,1.7635331488433765,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5424,Point Sources,0.0,17420.99507153169,1493.2270061335787,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5425,Septic Systems,0.0,1049.6050369200002,0.0,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5426,Stream Bank Erosion,4436630.0,2299.0,849.0,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5427,Subsurface Flow,0.0,61988.220555858774,828.5078691997142,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5428,Wetlands,1938.8564556277197,517.7157288065283,28.520714033782454,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5429,Wooded Areas,3480.832985572722,86.77619590824429,6.8517219968273775,020402050705,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5430,Barren Areas,0.0,0.0,0.0,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5431,Cropland,812617.7270604803,5784.291385416567,1045.8402158339813,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5432,Farm Animals,0.0,354.75189751732876,84.45230742221452,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5433,Hay/Pasture,8516.932859022369,38.20883449805997,15.271974480474913,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5434,High-Density Mixed,1778.0145713373524,32.63704768021564,3.323495500471912,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5435,Low-Density Mixed,7077.747459274128,177.04079460829783,19.019511096388772,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5436,Low-Density Open Space,11151.442563736853,278.9390641405056,29.96645285836279,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5437,Medium-Density Mixed,16535.535513437382,303.5245434260053,30.908508154388773,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5438,Open Land,31.988335435851127,0.4490602634446882,0.031013695553611425,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5439,Point Sources,0.0,0.0,0.0,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5440,Septic Systems,0.0,455.5190296799999,0.0,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5441,Stream Bank Erosion,1352213.0,462.0,242.0,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5442,Subsurface Flow,0.0,20036.477790230223,260.41602455324636,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5443,Wetlands,2121.643868377968,364.8258695463054,20.56809816962036,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5444,Wooded Areas,475.81021582455514,19.53631567261505,1.3347381688518796,020402050801,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5445,Barren Areas,4.741375172863412,1.4465931402534808,0.05125422272481571,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5446,Cropland,3865279.788103648,20475.342733101465,3997.515555228425,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5447,Farm Animals,0.0,1431.3045451825858,341.2695109934644,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5448,Hay/Pasture,56563.04813372542,181.8998273587119,65.36716962968306,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5449,High-Density Mixed,25283.33667473135,494.09491291148584,50.482159030493385,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5450,Low-Density Mixed,26255.8783619619,664.5110719538037,71.29008696917643,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5451,Low-Density Open Space,37240.554211626775,942.5226708535342,101.11573156788585,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5452,Medium-Density Mixed,118504.89094482925,2315.8598299048554,236.6136569524486,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5453,Open Land,532.470541551234,8.519177034469262,0.5247961680094854,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5454,Point Sources,0.0,5168.7096369231485,189.8696193182448,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5455,Septic Systems,0.0,3379.760073359999,0.0,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5456,Stream Bank Erosion,8345057.0,4007.0,1469.0,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5457,Subsurface Flow,0.0,112598.64958277998,1282.298050426475,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5458,Wetlands,3052.2333839673183,724.2161216170063,39.95692685819268,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5459,Wooded Areas,2239.3254224179072,46.00715921945151,3.7715901678627812,020402050802,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5460,Barren Areas,1.5927251896228916,1.1661155433984574,0.039801443650301284,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5461,Cropland,1262079.8708552395,9936.423246177184,1522.6019546334044,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5462,Farm Animals,0.0,1025.7978018716094,244.48310068870902,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5463,Hay/Pasture,10916.720999940937,39.89740490655404,13.82268579177589,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5464,High-Density Mixed,1601.2761934755251,29.419358474355644,2.995980136972865,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5465,Low-Density Mixed,4123.7391514852925,96.96303795593403,10.495270851135452,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5466,Low-Density Open Space,11278.641475208813,265.19896173795223,28.705112706396797,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5467,Medium-Density Mixed,14701.480642460334,270.10214158345417,27.506400312680004,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5468,Open Land,40.22813092917237,1.075276210071048,0.045959378884924275,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5469,Point Sources,0.0,0.0,0.0,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5470,Septic Systems,0.0,409.33003715999985,0.0,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5471,Stream Bank Erosion,2699820.0,1184.0,434.0,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5472,Subsurface Flow,0.0,41830.3886837854,664.0491178186076,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5473,Wetlands,2093.9551342196864,1066.2465207306348,57.27122612439793,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5474,Wooded Areas,2075.723239993777,55.04192135969561,4.03989244781227,020402050803,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5475,Barren Areas,1.9123469324856333,0.55200910215547,0.02020276876392433,020402060101,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5476,Cropland,701931.469780853,6382.144306433642,1315.5134591389813,020402060101,2019_2019,nhdhr,NASA_NLDAS_2000_2019
5477,Farm Animals,0.0,1405.621219691982,340.5902566660629,020402060101,2019_2019,nhdhr,NASA_NLDAS_2000_2019
