,Source,TotalN,TotalP,Sediment,Area,gwlfe_endpoint,huc,huc_level,huc_run,huc_run_level,huc_run_name,huc_run_states,huc_run_areaacres,land_use_source,closest_weather_stations,stream_layer,weather_source
7531,Cropland,4447.38220665496,45.8603018628675,105149.046071199,1889.4346232529106,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7532,Farm Animals,15207.5557749881,494.614964022215,0.0,1897.44566043406,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7533,Hay/Pasture,2.26592878976452,0.0401499783009247,27.3265006380987,8.011037181149495,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7534,High-Density Mixed,15.8253107384376,0.156123668643813,277.460871248063,7.200932297662467,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7535,Low-Density Mixed,39.4675607705798,0.541782143797521,560.375931464024,72.63940455267013,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7536,Low-Density Open Space,51.6459946605663,0.466649060250031,645.872763417726,95.77239955891082,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7537,Medium-Density Mixed,89.5225698518714,1.43972603646354,1804.71213423845,40.415232520630596,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7538,Open Land,2.56482371815621,0.00664925313846844,2.49330649519462,2.7003496116234253,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7539,Point Sources,0.0,0.0,0.0,3859.7999999999997,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7540,Septic Systems,127.556976835498,0.0,0.0,72.63940455267013,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7541,Stream Bank Erosion,9.15246835021109,4.16021288645959,96057.5227954938,3859.7999999999997,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7542,Subsurface Flow,106319.894972078,74.6402911735746,0.0,3859.7999999999997,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7543,Wetlands,550.049663698317,5.44656303846247,176.12960498804,1507.1551299007542,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7544,Wooded Areas,5.10669611726305,0.0246945147297353,25.2802793819228,197.57557991711397,subbasin,020402070504,12,020402070504,12,Slaughter Creek-Frontal Delaware Bay,DE,10494.78,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7545,Barren Areas,3.87486246718229,0.0770239160758715,0.281785411822494,6.300243363012691,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7546,Cropland,5276.31945848406,50.127891612074,75656.1761823493,2297.4287440608855,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7547,Farm Animals,15750.7411884669,499.281677552879,0.0,2310.659255123212,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7548,Hay/Pasture,0.707955801351099,0.01474365505177,27.8161019289795,13.23051106232665,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7549,High-Density Mixed,43.5715167752377,1.10857733547803,993.809664292012,19.710761378568275,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7550,Low-Density Mixed,103.676102465599,1.36939938621163,1375.30689772478,189.5473217500675,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7551,Low-Density Open Space,128.379208904232,1.12434841593107,1501.108043129,236.52913654281932,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7552,Medium-Density Mixed,188.909832961511,2.9350132688505,3504.4518387587,86.58334450311726,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7553,Open Land,2.94543923927002,0.0136581699008643,11.4326625124546,4.50017383072335,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7554,Point Sources,0.0,0.0,0.0,4329.1,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7555,Septic Systems,269.986505558224,0.0,0.0,189.5473217500675,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7556,Stream Bank Erosion,20.8787507852289,8.39949744233348,171879.941263036,4329.1,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7557,Subsurface Flow,112660.529170856,69.8112775424267,0.0,4329.1,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7558,Wetlands,348.859997584295,3.29408909322681,152.636353334207,1276.4293053463714,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7559,Wooded Areas,3.96813300627735,0.0204402497012264,49.1977852886526,198.99768679458657,subbasin,020402070505,12,020402070505,12,Lower Cedar Creek,DE,10932.41,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7560,Barren Areas,1.46398617252396,0.0310770385055279,1.62000106011737,2.430677412958702,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7561,Cropland,4674.41638578687,14.4083805839134,60127.4464145428,1285.8283514551533,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7562,Farm Animals,8723.25827248016,73.8903503556219,0.0,1291.9500575322345,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7563,Hay/Pasture,3.82884445465805,0.0119941391129408,21.313963862938,6.121706077081176,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7564,High-Density Mixed,1.94208256412644,0.0328911664606876,38.0739788322254,0.9002508936884083,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7565,Low-Density Mixed,15.6965015209206,0.109600600685322,169.172946421709,35.019759764479076,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7566,Low-Density Open Space,41.8747910476897,0.0776150047199353,290.505945918803,96.77697107150388,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7567,Medium-Density Mixed,17.9693674194118,0.221822843038355,306.140081352116,8.372333311302196,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7568,Open Land,0.446804537435701,0.00197870956512658,1.67019508591872,0.36010035747536323,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7569,Point Sources,0.0,0.0,0.0,4154.900000000001,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7570,Septic Systems,24.2747274192233,0.0,0.0,35.019759764479076,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7571,Stream Bank Erosion,2.88813810671471,1.88839799285193,49147.6012600526,4154.900000000001,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7572,Subsurface Flow,21897.8077682405,5.17737210705916,0.0,4154.900000000001,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7573,Wetlands,888.321922061981,3.53095880813177,401.692705379898,2587.411093549854,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7574,Wooded Areas,15.5193458104212,0.0133198319104651,36.1758808825435,131.7067057466141,subbasin,020402070506,12,020402070506,12,Lower Missipillion River,DE,10541.3,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7575,Barren Areas,39.6032173986101,1.09232325611088,0.011446530538722,63.53884530973687,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7576,Barren Areas,39.6032173986101,1.09232325611088,0.011446530538722,63.53884530973687,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7577,Cropland,460.474549114807,8.016457753262,307.74774356361,120.41781164933134,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7578,Cropland,460.474549114807,8.016457753262,307.74774356361,120.41781164933134,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7579,Farm Animals,6322.96506651159,693.93493387266,0.0,121.67778875179071,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7580,Farm Animals,6322.96506651159,693.93493387266,0.0,121.67778875179071,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7581,Hay/Pasture,1.38757441704845,0.0636247867101325,0.32012329486197,1.2599771024593711,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7582,Hay/Pasture,1.38757441704845,0.0636247867101325,0.32012329486197,1.2599771024593711,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7583,High-Density Mixed,3.58452251578261,0.267105063063857,143.228683147346,1.2599771024593711,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7584,High-Density Mixed,3.58452251578261,0.267105063063857,143.228683147346,1.2599771024593711,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7585,Low-Density Mixed,3.88378043193829,0.288057858697787,137.612974915383,8.009854437063145,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7586,Low-Density Mixed,3.88378043193829,0.288057858697787,137.612974915383,8.009854437063145,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7587,Low-Density Open Space,13.2663182958687,0.436690486966836,330.697212610482,28.169488076413085,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7588,Low-Density Open Space,13.2663182958687,0.436690486966836,330.697212610482,28.169488076413085,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7589,Medium-Density Mixed,8.61501515770992,0.756940445260531,372.278749178951,3.1499427561484277,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7590,Medium-Density Mixed,8.61501515770992,0.756940445260531,372.278749178951,3.1499427561484277,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7591,Open Land,2.91148996064778,0.0491701665058235,2.02297327561728,2.7899492983028935,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7592,Open Land,2.91148996064778,0.0491701665058235,2.02297327561728,2.7899492983028935,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7593,Point Sources,0.0,0.0,0.0,1552.6999999999998,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7594,Point Sources,0.0,0.0,0.0,1552.6999999999998,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7595,Septic Systems,10.706340047739,0.0,0.0,8.009854437063145,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7596,Septic Systems,10.706340047739,0.0,0.0,8.009854437063145,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7597,Stream Bank Erosion,0.0,5.70328127279626,147744.65180546,1552.6999999999998,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7598,Stream Bank Erosion,0.0,5.70328127279626,147744.65180546,1552.6999999999998,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7599,Subsurface Flow,8734.08857726891,66.985126109043,0.0,1552.6999999999998,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7600,Subsurface Flow,8734.08857726891,66.985126109043,0.0,1552.6999999999998,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7601,Wetlands,471.608426012464,12.5181526277641,106.716620992357,1225.3277321417384,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7602,Wetlands,471.608426012464,12.5181526277641,106.716620992357,1225.3277321417384,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7603,Wooded Areas,13.0889474112398,0.236163935145754,14.066927265541,98.81820417859927,subbasin,020402070507,12,020402070507,12,Grecos Canal-Delaware Bay,DE,28454.97,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7604,Wooded Areas,13.0889474112398,0.236163935145754,14.066927265541,98.81820417859927,subbasin,020402070507,12,0204020705,10,Mispillion River-Frontal Delaware Bay,DE,105085.39,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7605,Barren Areas,0.915317161699841,0.0231512997234715,2.64718896907154,4.500116992477594,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7606,Cropland,3546.94367721999,233.379120796444,272566.49751051,2718.0706634564667,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7607,Farm Animals,29264.0154649944,7117.64875687544,0.0,2736.6111454654742,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7608,Hay/Pasture,5.79324275201869,0.952989846157201,124.319983814964,18.54048200900769,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7609,High-Density Mixed,164.623297354874,11.9918973078048,6842.41897858377,66.9617408480666,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7610,Low-Density Mixed,196.638520409131,15.3835590169682,6623.51057012362,334.08868552153655,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7611,Low-Density Open Space,272.359730855942,20.836268987023,9081.61276562456,463.15204086579394,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7612,Medium-Density Mixed,532.806253747211,40.2253398492208,22511.344321533,216.54562967802184,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7613,Open Land,15.6437664461879,0.337738047613104,330.068507082678,21.510559224042904,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7614,Point Sources,5496.707616859,680.468588684963,0.0,7423.099999999999,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7615,Septic Systems,746.696044192398,0.0,0.0,334.08868552153655,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7616,Stream Bank Erosion,349.964279086557,76.6656027207873,970069.323351194,7423.099999999999,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7617,Subsurface Flow,246309.500950823,1387.36244249767,0.0,7423.099999999999,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7618,Wetlands,268.690158661885,9.61149992380763,953.081796301606,1184.9708064592,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7619,Wooded Areas,135.005853688283,5.5992008266203,2424.46363257715,2394.6922563770268,subbasin,020402070601,12,020402070601,12,Round Pole Branch-Broadkill River,DE,18489.18,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7620,Barren Areas,11.5050332196857,0.344733066637272,10.0837864711542,18.35893748413697,subbasin,020402070602,12,020402070602,12,Primehook Creek,DE,20111.23,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
7621,Cropland,4115.54851292855,33.0395482287956,83668.0959200227,3662.3380437105584,subbasin,020402070602,12,020402070602,12,Primehook Creek,DE,20111.23,2019_2019,"13781,93730",nhdhr,NASA_NLDAS_2000_2019
